location_id,latitude,longitude,route_segment,n_chargers_proposed,grid_status,distributor_network,source,connection_distance_km,available_capacity_mw,is_tent,tent_tier,nearest_substation_id,estimated_demand_kw,fixed_cost_eur,candidate_id
STAV2_0156,43.22526,-2.743108,AP-8,4,Congested,i-DE,upgrade,1.9293814324213456,0.0,True,core,3106,600,50000.0,CAND_00963
STAV2_0157,42.024418,-3.752409,N-1,2,Congested,i-DE,upgrade,0.9486817290724859,0.0,False,none,4778,300,50000.0,CAND_00950
STAV2_0158,42.6376,-3.110572,N-1,2,Congested,i-DE,upgrade,2.0158675007243056,0.0,False,none,4762,300,50000.0,CAND_00926
STAV2_0159,41.48559152809808,-3.3149305360046015,N-110,2,Congested,i-DE,high_imd,13.23136901854184,0.0,False,none,4787,300,300000.0,CAND_01669
STAV2_0160,40.87398735889022,-4.230126544399446,N-110A,2,Congested,i-DE,high_imd,8.115062519809884,0.0,False,none,3007,300,300000.0,CAND_01671
STAV2_0161,41.1772989226192,-3.6358133621666218,N-110A,2,Congested,i-DE,high_imd,19.086545251366196,0.0,False,none,4096,300,500000.0,CAND_01672
STAV2_0162,41.75564460759367,-2.473891577477864,N-111,2,Congested,i-DE,high_imd,2.7837036695220863,0.0,False,none,3027,300,200000.0,CAND_01675
STAV2_0163,42.45322,-2.464703,N-111,2,Congested,i-DE,upgrade,1.763170106903321,0.0,False,none,4231,300,50000.0,CAND_00658
STAV2_0164,42.071514,-1.794573,N-113,4,Sufficient,i-DE,upgrade,4.40393233223233,23.0,True,comprehensive,4291,600,50000.0,CAND_00497
STAV2_0165,42.43218309178522,-2.777637465996418,N-120,4,Congested,i-DE,high_imd,4.697622616967224,0.0,True,none,4623,600,200000.0,CAND_01691
STAV2_0166,42.52561,-7.527315,N-120,4,Congested,i-DE,upgrade,23.807739591759947,0.0,True,none,3170,600,350000.0,CAND_01288
STAV2_0167,42.572495,-5.583343,N-120,4,Congested,i-DE,upgrade,0.9038659295623422,0.0,True,none,4946,600,50000.0,CAND_01096
STAV2_0168,41.527275,-5.699888,N-122,4,Congested,i-DE,upgrade,2.743871680169265,0.0,True,none,4834,600,50000.0,CAND_01240
