agent_id,origin,destination,departure_time_min,arrival_time_min,status,num_charge_stops,total_wait_min,total_charge_min,total_energy_charged_kwh,total_distance_km,route_node_count,initial_soc_kwh,final_soc_kwh,generalized_cost_eur
TRIP_17643,SEV,MAD,294.5679801518955,294.5679801518955,stranded,0,0.0,0.0,0.0,540.0,3,68.25,68.25,0.0
TRIP_29115,BCN,MUR,294.6314396980679,294.6314396980679,stranded,0,0.0,0.0,0.0,570.0,6,68.25,68.25,0.0
TRIP_28052,BCN,MUR,295.2630270761126,295.2630270761126,stranded,0,0.0,0.0,0.0,570.0,6,58.5,58.5,0.0
TRIP_30095,MUR,BCN,295.30675133379395,295.30675133379395,stranded,0,0.0,0.0,0.0,570.0,6,58.5,58.5,0.0
TRIP_27787,BCN,MUR,295.37992291170326,295.37992291170326,stranded,0,0.0,0.0,0.0,570.0,6,45.9,45.9,0.0
TRIP_41172,PMP,BIL,295.8005902542807,295.8005902542807,stranded,0,0.0,0.0,0.0,176.65643969394432,7,32.44244029350586,32.44244029350586,0.0
TRIP_30342,MUR,BCN,296.18133556868014,296.18133556868014,stranded,0,0.0,0.0,0.0,570.0,6,68.25,68.25,0.0
TRIP_06208,MAD,BCN,296.373115457463,296.373115457463,stranded,0,0.0,0.0,0.0,655.0,10,68.25,68.25,0.0
TRIP_04548,MAD,BCN,296.37489769523097,296.37489769523097,stranded,0,0.0,0.0,0.0,655.0,10,68.25,68.25,0.0
TRIP_29955,MUR,BCN,296.55706363873054,296.55706363873054,stranded,0,0.0,0.0,0.0,570.0,6,70.07000000000001,70.07000000000001,0.0
TRIP_01449,MAD,BIL,296.58025399759606,296.58025399759606,stranded,0,0.0,0.0,0.0,410.0,7,58.5,58.5,0.0
TRIP_01021,MAD,BIL,296.85062298221175,296.85062298221175,stranded,0,0.0,0.0,0.0,410.0,7,57.6,57.6,0.0
TRIP_16804,SEV,MAD,296.9951766617972,296.9951766617972,stranded,0,0.0,0.0,0.0,540.0,3,76.36,76.36,0.0
TRIP_04248,MAD,BCN,297.00211887892067,297.00211887892067,stranded,0,0.0,0.0,0.0,655.0,10,70.84,70.84,0.0
TRIP_06323,MAD,BCN,297.1585599566343,297.1585599566343,stranded,0,0.0,0.0,0.0,655.0,10,45.9,45.9,0.0
TRIP_05584,MAD,BCN,297.4467675205792,297.4467675205792,stranded,0,0.0,0.0,0.0,655.0,10,68.25,68.25,0.0
TRIP_05750,MAD,BCN,298.0063647878191,298.0063647878191,stranded,0,0.0,0.0,0.0,655.0,10,70.07000000000001,70.07000000000001,0.0
TRIP_15143,MAD,SEV,298.136608309252,298.136608309252,stranded,0,0.0,0.0,0.0,540.0,3,68.25,68.25,0.0
TRIP_43464,MAD,SEV,298.5776441707561,298.5776441707561,stranded,0,0.0,0.0,0.0,540.0,3,53.36,53.36,0.0
TRIP_15724,MAD,SEV,298.70056365418725,298.70056365418725,stranded,0,0.0,0.0,0.0,540.0,3,53.36,53.36,0.0
TRIP_14580,MAD,SEV,298.81971516671,298.81971516671,stranded,0,0.0,0.0,0.0,540.0,3,55.2,55.2,0.0
TRIP_40936,PMP,BIL,299.00114883394673,299.00114883394673,stranded,0,0.0,0.0,0.0,176.65643969394432,7,34.26363844435374,34.26363844435374,0.0
TRIP_17339,SEV,MAD,299.2332055724631,299.2332055724631,stranded,0,0.0,0.0,0.0,540.0,3,55.2,55.2,0.0
TRIP_06402,MAD,BCN,299.2537284479188,299.2537284479188,stranded,0,0.0,0.0,0.0,655.0,10,53.36,53.36,0.0
TRIP_30810,MUR,BCN,299.29352327835613,299.29352327835613,stranded,0,0.0,0.0,0.0,570.0,6,68.25,68.25,0.0
TRIP_15144,MAD,SEV,299.3076658525097,299.3076658525097,stranded,0,0.0,0.0,0.0,540.0,3,68.25,68.25,0.0
TRIP_06124,MAD,BCN,299.3894627155998,299.3894627155998,stranded,0,0.0,0.0,0.0,655.0,10,68.25,68.25,0.0
TRIP_14538,MAD,SEV,300.04084346281206,300.04084346281206,stranded,0,0.0,0.0,0.0,540.0,3,53.36,53.36,0.0
TRIP_29169,BCN,MUR,300.3520789777957,300.3520789777957,stranded,0,0.0,0.0,0.0,570.0,6,55.2,55.2,0.0
TRIP_15052,MAD,SEV,300.5172260249208,300.5172260249208,stranded,0,0.0,0.0,0.0,540.0,3,70.07000000000001,70.07000000000001,0.0
TRIP_24942,VLD,SEV,300.6089132591009,300.6089132591009,stranded,0,0.0,0.0,0.0,595.0,4,55.2,55.2,0.0
TRIP_49944,VLD,SEV,300.6528373041038,300.6528373041038,stranded,0,0.0,0.0,0.0,595.0,4,68.25,68.25,0.0
TRIP_24496,VLD,SEV,300.9506888495387,300.9506888495387,stranded,0,0.0,0.0,0.0,595.0,4,68.25,68.25,0.0
TRIP_01568,MAD,BIL,301.26903239840186,301.26903239840186,stranded,0,0.0,0.0,0.0,410.0,7,55.2,55.2,0.0
TRIP_16165,SEV,MAD,301.39848845846626,301.39848845846626,stranded,0,0.0,0.0,0.0,540.0,3,70.07000000000001,70.07000000000001,0.0
